GageID,Start Data,End Data,Min,Median,Max,Mean,slope (M),p-value (M),slope (Y),p-value (Y),County,CountyID,State,Coordinate
01594600,1956-12-01,1976-09-29,0.0,3.0,144.0,4.158773988678715,0.0012362637362637319,,0.019010738120327213,,Calvert,24009,MD,"(38.64095256, -76.6349609)"
02038000,1955-10-01,1994-12-07,0.01,16.0,3700.0,32.777490393348785,-0.0060483870967741795,0.0778394168995955,-0.09460188887943335,0.16799151060715317,Chesterfield,51041,VA,"(37.4437594, -77.5222089)"
01638350,2001-07-01,2020-07-31,0.0,18.5,1920.0,38.34331803184615,0.03211411553868863,0.04051383006092879,0.8246353213139823,0.02908471816674435,Loudoun,51107,VA,"(39.1911111, -77.6154444)"
01671500,1948-10-01,1979-09-29,0.0,2.1,442.0,4.770098047875578,0.0003183559231472159,,0.02281506849314824,,Louisa,51109,VA,"(38.0318056, -78.19139229)"
01628060,1979-10-01,1996-09-29,0.0,0.65,337.0,2.8257674343694763,0.0035053763440860207,,0.07149813148151354,,Rockingham,51165,VA,"(38.2504077, -78.7489123)"
01595300,1956-08-14,2020-07-31,0.2,39.349999999999994,1480.0,69.79667365366022,0.059930989033505265,0.0001356346284228649,0.5394940313111545,0.016622719617224557,Mineral,54057,WV,"(39.36676569, -79.17892449)"
01664000,1942-10-01,2020-07-31,2.9,424.0,64000.0,707.4188216258046,0.05818490245971164,0.06712058021948969,1.1586368192449032,0.06909061794850135,Fauquier,51061,VA,"(38.53067996, -77.8136045)"
01592000,1911-07-21,1944-09-29,4.8,90.0,6010.0,125.29864264982075,-0.0654759060135404,0.00873465806935586,-0.6657106498561701,0.058099230173670136,Montgomery,24031,MD,"(39.1298301, -76.9174749)"
02011500,1951-10-01,2020-07-31,1.5,78.6,9940.0,185.13432242154275,0.02078048780487803,0.01585349533902941,0.37327625570774475,0.04102280610198594,Bath,51017,VA,"(38.0695688, -79.8970003)"
01668800,1964-10-01,1987-01-13,0.2,12.0,1100.0,16.584219719022897,0.012117373665760763,0.023315820281773925,0.22129848594087892,0.0414513546605465,Essex,51057,VA,"(37.92735879, -76.9541346)"
01624800,1967-10-01,1997-10-06,8.5,43.0,4590.0,72.55383071871579,0.010125100809345113,0.13154612785324776,0.7503805175038052,0.06528370971053188,Augusta,51015,VA,"(38.1284667, -78.994471)"
01665000,1949-09-10,1997-09-29,0.1,10.0,1150.0,17.332803099361946,0.007486186158683665,0.000355615529240072,0.13688923821643256,0.007686095374493884,Culpeper,51047,VA,"(38.47818135, -78.0486094)"
01632000,1925-04-01,2020-07-31,0.2,63.4,26400.0,200.12487363584125,0.01343549166377395,0.015337651227648685,0.3158555859969582,0.07144958579336064,Rockingham,51165,VA,"(38.63706254, -78.852803)"
01661900,1976-09-17,1982-10-06,0.48,12.0,1530.0,24.25776571687021,,,,,Fauquier,51061,VA,"(38.79955968, -77.8688835)"
01577000,1904-01-01,1910-12-31,1200.0,21800.0,400000.0,37240.876026593665,,,,,York,42133,PA,"(39.81399176, -76.309403)"
01615500,1945-10-25,1949-09-29,1.3,3.8,25.0,4.716782729805019,,,,,Winchester,51840,VA,"(39.16399347, -78.1705563)"
01613900,1960-08-01,2020-07-31,0.06,5.43,1060.0,15.765139932429042,0.0026738212342316226,,0.0422206579354946,0.047010866745596624,Frederick,51069,VA,"(39.2145479, -78.2880592)"
01656725,1969-05-01,1986-12-31,0.0,9.3,9500.0,32.23721413077165,-0.03405369369369368,0.00811866103119581,-0.9056468797564676,0.08999082070382844,Prince,51153,VA,"(38.8892789, -77.570269)"
01637000,1947-07-01,1968-09-29,0.4,5.4,286.0,9.887860630270755,-0.01227903753573903,0.0300854081833047,-0.1727238835845403,0.08349956395549948,Frederick,24021,MD,"(39.4820455, -77.5385989)"
02037000,1936-10-01,2020-07-31,0.0,498.0,3860.0,489.9875564990038,-1.0754653874928486,8.929126694535387e-155,-12.633508696627976,2.0523829348853462e-22,Henrico,51087,VA,"(37.5645912, -77.5741546)"
01577500,1928-10-01,2020-07-31,20.0,128.0,5500.0,172.21282335039405,0.2661581920903956,0.00014523919682601916,3.703436700767264,0.012784648286577716,York,42133,PA,"(39.77260378, -76.3157919)"
02032515,1979-08-09,2020-07-29,-999999.0,178.0,15000.0,163.70539583628403,0.14419638145772207,0.0953413952293557,-1.7371676509260048,0.1736611243653694,Albemarle,51003,VA,"(38.10180306, -78.4605666)"
01643590,2001-08-23,2020-07-31,0.35,4.1,976.0,9.556653657126342,0.006115473336239468,1.6272373054071476e-05,0.20046127654646562,0.047775103931235186,Loudoun,51107,VA,"(39.1676111, -77.5359167)"
02013000,1928-10-01,2020-07-31,7.0,68.0,10400.0,171.1818078826545,0.010446389708371622,0.026500985367959806,0.3730699363028499,0.019883142664161968,Alleghany,51005,VA,"(37.8029022, -80.0470043)"
01632082,1985-08-09,2020-07-31,1.7,19.0,4700.0,38.56761174168287,0.0054045743094409526,0.09643836758971114,0.02502696614477137,0.21429248929670858,Rockingham,51165,VA,"(38.60678588, -78.803357)"
02038500,1942-10-01,1964-06-30,0.1,29.0,4160.0,56.086675392670045,-0.008354606637270846,0.20177158650456428,0.38979978925184444,0.14426658227081163,Chesterfield,51041,VA,"(37.4612589, -77.46637329)"
01656700,1968-04-25,1981-02-26,0.27,127.0,49700.0,411.75607333191147,-0.13088616981831686,0.1653551826292119,-1.5656725325418916,0.5,Prince,51153,VA,"(38.70539455, -77.4458207)"
01664500,1927-10-01,1952-09-29,1.0,424.0,64500.0,681.4110174132078,0.7953648798228974,0.0014532085732813504,9.249632198402693,0.07251449475880967,Culpeper,51047,VA,"(38.4773483, -77.7811039)"
01615000,1943-10-01,2020-07-31,0.2,20.0,4670.0,48.39895989640859,0.01988655420735918,5.328461005760232e-10,0.2946291577488844,6.071793341411169e-05,Frederick,51069,VA,"(39.1747222, -78.0783333)"
02035000,1899-01-01,2020-07-31,330.0,4410.0,280000.0,7095.536176728894,-0.336738659707956,0.04014241556751555,-3.7815777209516748,0.13902567644248154,Goochland,51075,VA,"(37.67097957, -78.0858328)"
02031500,1952-04-01,1984-09-29,0.0,6.1,1130.0,17.165116510655245,0.006712873700545187,0.13370100518672295,0.5329315068493177,0.11020084402436275,Albemarle,51003,VA,"(38.14041198, -78.7511333)"
02030000,1938-10-01,2020-07-31,0.0,80.0,28400.0,128.54816144105106,0.0019960079840319503,0.20016159934741384,0.24616772469094433,0.0817086064792617,Fluvanna,51065,VA,"(37.81264259, -78.4552862)"
02023500,1949-11-01,1962-03-31,12.0,75.0,3620.0,133.15043186180424,-0.09425594426775707,0.13274834114744247,1.2876712328767042,0.13645979321837032,Rockbridge,51163,VA,"(37.78346616, -79.3594799)"
01660100,1996-03-01,2002-02-28,0.0,6.8,555.0,17.10990415335462,,,,,Prince,51153,VA,"(38.52317757, -77.3735937)"
01674000,1942-10-01,2020-07-31,0.0,117.0,12200.0,232.71499349210154,-0.024312121986540574,0.03608505648132734,-0.35703822692337606,0.10403362202879682,Caroline,51033,VA,"(38.061801, -77.3858142)"
01649000,1892-08-18,1933-09-29,1.2,38.0,2710.0,55.7118009235505,,,,,District,11001,DC,"(38.9112226, -77.0513661)"
01644600,1997-07-01,2009-09-29,10.0,56.95,2320.0,84.49856951274012,0.19662037037037036,0.0014860243065690226,2.8435260752417486,0.0186637840497203,Montgomery,24031,MD,"(39.1328611, -77.2681111)"
01642500,1931-11-27,1982-09-29,2.1,51.0,11500.0,85.22802515295717,0.002174330155016216,0.2140784608123737,0.29917808219177855,0.10150893970045383,Frederick,24021,MD,"(39.41538016, -77.3330397)"
02011490,1984-10-01,2020-07-31,0.9,4.1,226.0,5.945204401314301,0.003911718235681371,,0.06967275494672781,,Bath,51017,VA,"(38.21456767, -79.8375546)"
01630700,2002-05-29,2009-10-27,0.18,17.6,1040.0,29.41553709856036,,,,,Warren,51187,VA,"(38.83511474, -78.2319454)"
02017000,1929-10-01,1952-09-29,1.3,10.0,526.0,16.57383333333338,0.008354838709677426,0.03932560658400952,0.17998507200562064,0.06698746192488347,Craig,51045,VA,"(37.4931844, -80.1094923)"
01673800,1962-10-01,2020-07-31,0.0,32.8,8160.0,73.93157451240276,-0.003452178834182189,0.1626805182848956,0.052920675374325696,0.2110001631342459,Spotsylvania,51177,VA,"(38.1715215, -77.5947095)"
01581000,1950-10-01,1955-09-29,0.3,4.6,638.0,12.639232876712336,,,,,Harford,24025,MD,"(39.54597778, -76.3283694)"
01655000,1949-10-01,1956-09-29,0.6,20.0,1960.0,38.79659624413157,,,,,Fairfax,51059,VA,"(38.75428059, -77.2022044)"
02036500,1944-10-01,2020-07-31,0.01,11.0,1880.0,19.537209041995986,-0.0028195937873357153,0.008065641783165498,-0.020877919000122154,0.16871934801000435,Powhatan,51145,VA,"(37.59792515, -77.819718)"
01580200,1967-07-01,1977-09-29,36.0,147.5,10100.0,192.9375,0.3769434161819142,0.02593522676890625,3.127012999975046,0.1738328629928983,Harford,24025,MD,"(39.6212174, -76.29884679)"
02013100,1974-10-01,2020-07-31,67.0,363.0,18800.0,731.2255540290305,0.10043859649122809,0.040518143654138195,2.2062845933343036,0.08857334227407387,Covington,51580,VA,"(37.7887362, -80.00061319)"
01645784,1973-01-19,1978-09-29,0.08,0.69,48.0,1.4519903846153832,,,,,Fairfax,51059,VA,"(38.93011096, -77.344985)"
01610500,1939-10-01,1951-12-31,19.0,116.0,18500.0,253.5441340782123,0.20310633213859036,0.09916004176463356,11.85588991191955,0.04013897285895224,Hampshire,54027,WV,"(39.1823261, -78.5066758)"
01636451,1988-04-21,1989-06-21,0.88,2.25,8.6,2.8049999999999997,,,,,Jefferson,54037,WV,"(39.18593698, -77.87944)"
01645762,2007-09-20,2020-07-29,0.04,1.73,283.0,3.10471039182282,0.005765395894428157,,0.05790567514677112,,Fairfax,51059,VA,"(38.90888916, -77.3382627)"
01594800,1956-12-01,2003-09-29,0.0,5.0,140.0,6.9266962142197475,-0.02949964157706092,4.517055247022754e-61,-0.23696886139343135,9.568067474430602e-05,Calvert,24009,MD,"(38.44891667, -76.49513889)"
01605500,1940-05-01,2020-07-31,14.0,92.0,25000.0,179.68717996636119,0.016308843097061886,0.02774702861910905,0.37436315942873843,0.05672240810366508,Pendleton,54071,WV,"(38.63567247, -79.3378199)"
01636464,2008-04-01,2020-07-31,5.49,15.0,243.0,20.70757158712538,0.04640977302267621,6.524404066010625e-05,0.4831916790907349,0.10179736143383983,Jefferson,54037,WV,"(39.2115833, -77.8348611)"
02030500,1926-04-01,2020-07-31,0.49,122.0,33100.0,218.26007562365032,-0.022805737157080428,0.02013766430324376,-0.1722610062586042,0.16090034066206738,Buckingham,51029,VA,"(37.70292198, -78.37750429)"
02028500,1943-04-01,2020-07-31,0.07,86.0,28800.0,144.12916522108532,0.008496253063281603,0.10324453437906966,0.32262446873102885,0.04532143836509239,Nelson,51125,VA,"(37.86958499, -78.8233543)"
01616000,1949-07-27,1994-11-14,4.3,17.0,590.0,21.487106076210125,0.012471101639564663,0.0010444681779241405,0.24305844748858418,0.028532683026486705,Frederick,51069,VA,"(39.1778819, -78.0858325)"
01659000,1951-05-01,2011-10-19,0.0,2.0,254.0,4.779304315476201,-0.0016446280991735524,,-0.03335351851112166,,Prince,51153,VA,"(38.56512118, -77.4258175)"
02018500,1943-10-01,2020-07-31,0.25,14.0,7400.0,35.477961445267994,-0.003104198668714787,0.016264436342009327,0.017134956874682302,0.20434498055589734,Botetourt,51023,VA,"(37.46818624, -80.00532199)"
01641510,1987-10-01,1995-09-29,0.05,0.32,11.0,0.5544881889763743,,,,,Frederick,24021,MD,"(39.5359337, -77.4463751)"
01583980,1996-10-01,2005-09-29,0.13,1.745,150.0,3.4636427267194088,,,,,Baltimore,24005,MD,"(39.41666667, -76.5463056)"
01627500,1925-02-15,2020-07-31,25.0,153.0,16400.0,259.501190019194,0.012699433865156946,0.08778623588041562,0.5778395607589958,0.05582669427040515,Augusta,51015,VA,"(38.21874208, -78.8366915)"
02041650,1969-10-01,2020-07-31,18.3,623.0,39400.0,1253.8543221845205,-0.6370263075477608,1.5186489029503981e-05,-8.88630136986302,0.019946545700749423,Chesterfield,51041,VA,"(37.2251505, -77.475263)"
02035500,1944-10-01,1946-09-29,5.0,41.0,645.0,57.927297668038406,,,,,Goochland,51075,VA,"(37.69209075, -77.955831)"
01668000,1907-09-19,2020-07-31,5.0,994.0,127000.0,1703.0437453001828,-0.013164777680906722,0.21202908028253925,0.13803006485242844,0.2295184284268859,Spotsylvania,51177,VA,"(38.30846178, -77.52915268)"
01671025,2004-06-29,2020-07-31,7.28,144.0,4820.0,272.7610841253082,0.21438271604938255,0.06714970332368397,2.0406116822766984,0.14807532035824744,Hanover,51085,VA,"(37.8256964, -77.4260929)"
01586210,1982-10-01,2020-07-31,0.27,12.9,528.0,17.71438599030309,0.00887288786482333,0.0005139415602254949,0.18155098934551026,0.006783005219564597,Carroll,24013,MD,"(39.48944444, -76.9029444)"
01604000,1929-08-08,1932-12-02,1.2,15.0,745.0,40.22061005770815,,,,,Allegany,24001,MD,"(39.66397646, -78.7305733)"
02014000,1928-10-01,2020-07-31,15.0,89.0,8870.0,181.12749719045485,0.011648745519713276,0.03970028719444685,0.3260147858230057,0.056804034657181424,Alleghany,51005,VA,"(37.72901408, -80.0422802)"
01594670,1988-10-01,1998-06-03,0.0,7.4,281.0,11.25810076422302,,,,,Calvert,24009,MD,"(38.58400965, -76.6052365)"
02038850,1966-04-27,2020-07-31,0.03,4.75,1740.0,8.120322401614521,-0.0019193701627038186,,-0.017381845943832342,0.08094746203076061,Buckingham,51029,VA,"(37.41542434, -78.6358392)"
01608400,1969-08-01,1977-09-29,0.0,0.7,232.0,3.5442588866532643,,,,,Hampshire,54027,WV,"(39.37176397, -78.7305721)"
01673000,1941-10-01,2020-07-31,13.0,527.0,39300.0,981.1120407029244,-0.13068169955110132,0.012028931871350542,-0.7059973718824337,0.1763390052694256,Hanover,51085,VA,"(37.76764189, -77.3322018)"
01611500,1922-12-12,2020-07-31,26.0,252.0,67900.0,594.3546039211246,0.048056607689457624,0.007803091682282048,0.6963698630136989,0.09844531276594998,Morgan,54065,WV,"(39.5823158, -78.3097312)"
01581810,2000-04-01,2020-07-31,2.0,27.2,1000.0,37.40271711323556,0.022903960403518525,0.03980555449645368,0.553711310726852,0.06818341596214417,Baltimore,24005,MD,"(39.68980556, -76.7814722)"
02042000,1943-10-01,1949-09-29,1.3,80.0,9500.0,156.0560474669101,,,,,Chesterfield,51041,VA,"(37.3154276, -77.4941527)"
02041000,1946-10-01,2020-07-31,-999999.0,71.0,12000.0,-414.229492361317,-0.031953290870488295,0.0006289578803086734,-0.3523408404922249,0.07051432991251269,Amelia,51007,VA,"(37.28320595, -77.869722)"
01577300,1993-06-01,1996-01-23,13.0,82.0,9550.0,195.3490813648294,,,,,York,42133,PA,"(39.80760259, -76.47579759)"
01584000,1949-09-30,1964-06-30,1.4,22.0,4320.0,143.3539717891611,0.01559139784946236,0.14108468343168795,4.932630480679531,0.10419030092476955,Baltimore,24005,MD,"(39.42455138, -76.5113537)"
02027800,1960-08-01,1995-09-30,3.2,112.0,22500.0,171.20637651821863,0.07044107965766949,0.014915759842115572,1.8435960648417336,0.02333588195309616,Nelson,51125,VA,"(37.6056977, -78.9233543)"
01671100,1961-10-01,2020-07-31,0.05,47.2,9800.0,93.63945958735583,-0.009824464663174343,0.08468648562592052,-0.3440816046089875,0.08358777140037113,Hanover,51085,VA,"(37.8726401, -77.5130392)"
01656903,2007-09-21,2020-07-31,0.06,2.9450000000000003,730.0,7.089927628778208,0.008149405772495682,0.021835564476133607,0.05964480874316913,0.1577385102960427,Fairfax,51059,VA,"(38.8823899, -77.4319047)"
02040000,1926-04-01,2020-07-31,2.6,372.0,34300.0,690.7990996952549,-0.05361734372449688,0.030668025552371227,-0.306913779210314,0.17311613682330937,Amelia,51007,VA,"(37.42153845, -77.8588876)"
02015000,1944-10-01,1947-03-31,1.1,8.35,264.0,17.131140350877196,,,,,Alleghany,51005,VA,"(37.85096056, -79.84227368)"
01586610,1982-10-01,2020-07-31,0.73,24.1,1370.0,36.13935089369713,0.0126591107236269,0.012272706832206604,0.2906191652497486,0.032637738908014635,Carroll,24013,MD,"(39.45188889, -76.9553056)"
01652500,1951-05-04,2020-07-31,0.7,6.88,1280.0,20.132933564967406,0.023138165982137394,0.0,0.2950498103376714,2.0243234977179725e-08,Arlington,51013,VA,"(38.8433333, -77.0858611)"
01587000,1929-10-01,1960-09-29,0.2,114.0,6850.0,153.01610139551173,-0.2474387081974158,1.8130922911195474e-07,-2.439556062912228,0.044254388586006305,Baltimore,24005,MD,"(39.3656603, -76.884699)"
01641000,1949-10-01,1992-02-18,0.6,14.0,1330.0,26.43802725922098,0.004509437730949764,0.060300507107081236,0.0760808786634111,0.1143430973430104,Frederick,24021,MD,"(39.5936111, -77.3965222)"
01628150,1979-10-01,1982-09-29,0.02,0.36,28.0,1.0840547945205414,,,,,Rockingham,51165,VA,"(38.27318487, -78.7597459)"
02029000,1924-10-01,2020-07-31,300.0,3200.0,208000.0,5239.153529697454,0.18392756083757808,0.11467176143169006,5.084693734042469,0.103095194979054,Albemarle,51003,VA,"(37.7973651, -78.491398)"
02025510,1926-12-03,1931-06-10,223.0,2400.0,44600.0,3567.9703210175653,,,,,Bedford,51019,VA,"(37.50491667, -79.24125)"
01662800,1958-05-01,2020-07-31,0.0,15.7,2000.0,27.16836396807296,0.004059581538708662,0.03736616069919374,0.06610507064476785,0.058575289163347644,Rappahannock,51157,VA,"(38.65567564, -78.0738869)"
01616500,1947-07-23,2020-07-31,26.0,147.0,15000.0,251.22083755108144,0.06766039807165414,2.916457869206468e-06,0.8396605452557605,0.00997953994446138,Berkeley,54003,WV,"(39.42371047, -77.9386084)"
01589512,1983-10-01,1994-11-08,1.3,6.7,197.0,9.490767939571967,,,,,Anne,24003,MD,"(39.18316375, -76.613855)"
02024500,1895-10-01,1905-09-29,105.0,480.0,30000.0,962.498219665845,-0.18997678580064736,0.21711879920074445,15.748685535858172,0.08755034729482392,Rockbridge,51163,VA,"(37.6312461, -79.4436468)"
01663000,1943-10-01,1956-09-29,1.0,95.0,17200.0,158.68788963774222,-0.04969407298729107,0.1903804393895987,5.718931057713898,0.11883367552462987,Rappahannock,51157,VA,"(38.62817649, -78.0627757)"
01667000,1925-04-01,1930-09-29,6.0,285.0,10000.0,409.2898406374502,,,,,Culpeper,51047,VA,"(38.3131865, -78.0636106)"
01616100,2002-08-22,2020-07-31,1.27,6.3,294.0,10.432281049740665,-0.009055669599218042,,-0.0642255579136913,0.19773719571948,Clarke,51043,VA,"(39.19259167, -78.0686306)"
01639140,1990-05-01,2002-01-15,0.0,12.0,2770.0,37.000441795231474,-0.07904968687226752,0.009565291708157668,-2.058520814801637,0.024877183039792423,Carroll,24013,MD,"(39.66075, -77.2209722)"
01623500,1948-10-01,1955-09-29,0.0,0.0,39.0,0.217847358121332,,,,,Augusta,51015,VA,"(38.18346347, -79.1178088)"
01632900,1960-08-01,2020-07-31,2.8,42.1,5190.0,75.56290987907785,0.006769529745293934,0.07058598545386685,0.2077989989462593,0.07953442879788264,Shenandoah,51171,VA,"(38.69345016, -78.6427935)"
01672000,1927-04-01,1930-09-29,1.0,141.0,12700.0,267.6643192488263,,,,,Hanover,51085,VA,"(37.77236649, -77.7491592)"
01673638,1998-10-01,2009-10-21,0.0,5.2,415.0,7.14906907650407,-0.027045770500596165,0.0001872891224084737,-0.24064687004939014,0.07872809594591415,King,51101,VA,"(37.6268101, -76.962467)"
01656500,1950-10-01,1987-01-06,0.3,24.0,3960.0,51.22661801242203,0.0036582641061603405,0.18507901118618963,-0.022477665276953288,0.24496993921864912,Prince,51153,VA,"(38.7806713, -77.6724919)"
01670400,1978-10-01,2020-07-31,8.23,69.0,10000.0,267.1338105548059,-0.04745715542715674,0.04204259637046445,-1.1411301369863143,0.1925768269909921,Louisa,51109,VA,"(38.01291599, -77.7011007)"
01587500,1948-08-01,1980-09-29,0.4,50.0,8000.0,74.82216547497445,0.04061687985414242,0.008673438932902289,0.33485986179900296,0.11339631229597358,Carroll,24013,MD,"(39.35149355, -76.9135883)"
02034500,1926-04-01,1987-01-06,1.5,126.0,24000.0,246.71496279444523,0.01037028623353019,0.17464672126142217,0.6994816921869842,0.10458749999299122,Cumberland,51049,VA,"(37.6668125, -78.1663887)"
01677000,1979-09-20,1995-09-30,0.0,4.6,150.0,5.858133193497639,-0.006109652034679374,,-0.07360211093644663,0.0038822842012688485,James,51095,VA,"(37.43820128, -76.7863497)"
02012500,1925-04-01,1984-03-31,52.0,263.0,13100.0,489.61294663573085,0.04453222299090148,0.07286406247674404,1.2551319099622107,0.07167667510659548,Alleghany,51005,VA,"(37.87679164, -79.9772797)"
02031000,1942-10-01,2020-07-31,0.0,66.2,10600.0,107.4780792264157,-0.006429054816151581,0.16274390822484472,-0.17374815311021619,0.1504244221118115,Albemarle,51003,VA,"(38.10263608, -78.5927935)"
01670180,1989-08-25,1992-09-29,0.54,22.0,850.0,32.650856890459366,,,,,Orange,51137,VA,"(38.19263476, -77.9688863)"
01608000,1928-06-24,2020-07-31,4.4,98.0,28000.0,236.49195347266988,0.02005986387822809,0.013338663279232499,0.6153220675200239,0.017672354179782357,Hardy,54031,WV,"(39.0123313, -78.9561387)"
01562000,1911-10-01,2020-07-31,39.0,438.0,58300.0,933.4884030992143,0.024905928540640047,0.10811971136142434,-0.14019172667083918,0.2212445710282414,Bedford,42009,PA,"(40.21591249, -78.2652901)"
01606000,1940-03-01,2020-07-31,5.0,210.0,11000.0,428.0731946100645,0.12222895949551302,0.01666451111979872,2.3045985116167538,0.015467503327078302,Grant,54023,WV,"(38.9845546, -79.2336508)"
01574800,1968-10-01,1975-09-29,1.5,6.3,850.0,8.783091976516603,,,,,York,42133,PA,"(39.81593526, -76.6327463)"
01604500,1938-09-01,2020-07-31,0.48,63.0,11100.0,175.24727005347572,0.015781019943782625,0.012484578005515778,0.16132368874127753,0.14137769673471207,Mineral,54057,WV,"(39.44314946, -78.8219649)"
01643700,1965-10-01,2020-07-31,0.0,72.0,14000.0,136.36368228610013,0.015359024679707185,0.10562546234143044,0.5187396693972706,0.0848168256088011,Loudoun,51107,VA,"(38.98649818, -77.7966614)"
01636462,1988-04-21,1989-07-14,6.0,12.5,94.0,16.220833333333335,,,,,Jefferson,54037,WV,"(39.21593614, -77.8566618)"
01589464,2005-05-01,2015-09-30,0.22,1.08,161.0,2.6997713534822596,0.010137026014745453,,0.15484456487196185,,Baltimore,24510,MD,"(39.3395, -76.6256944)"
01601000,1951-07-01,2020-07-31,0.64,80.8,7160.0,209.11255764202508,0.09916649969945905,0.002564687292495149,1.5526628803255553,0.030018374988935892,Bedford,42009,PA,"(39.81202897, -78.7164072)"
01646000,1935-04-01,2020-07-31,0.1,38.0,25000.0,63.55043376431695,0.01646435500580834,1.2495560152703256e-06,0.2513550536838212,0.0005373188147411168,Fairfax,51059,VA,"(38.97594346, -77.24581439)"
01645200,1957-10-01,1987-09-29,0.1,1.9,312.0,4.116854691493243,0.0029848514009553936,,0.05183591423466194,,Montgomery,24031,MD,"(39.084275, -77.1769249)"
01594400,1948-07-01,2009-09-29,1.4,8.0,708.0,15.042213294375577,-0.008629032258064506,0.15316545997538966,0.3679954695547141,0.17727557451887654,Anne,24003,MD,"(39.12027778, -76.7822222)"
01571184,2005-11-01,2020-07-31,0.83,16.6,485.0,23.647592351958398,0.02789497589914721,0.04013990153827829,0.3477370529528329,0.05365953749867658,Cumberland,42041,PA,"(40.0309245, -77.3085949)"
01644000,1909-07-12,2020-07-31,0.4,166.0,53600.0,327.87272326254,0.03928321514095649,0.0060009073994010675,0.7802952161915901,0.022226123542074594,Loudoun,51107,VA,"(39.01955309, -77.5774918)"
01558098,2007-08-09,2009-11-02,26.1,47.8,860.0,64.64908200734405,,,,,Huntingdon,42061,PA,"(40.6181219, -78.126953)"
01557500,1944-10-01,2020-07-31,1.4,42.6,2800.0,76.54444436421386,0.002632528761561023,0.1541221250335738,-0.014584233854231016,0.21559612250662233,Blair,42013,PA,"(40.6836733, -78.23362439)"
01575585,1984-10-01,2020-07-31,49.0,222.0,8970.0,342.13373040752344,0.660865874363328,0.0021528795940780054,8.169657534246582,0.016606954150521824,York,42133,PA,"(40.0187082, -76.6930218)"
01612500,1947-08-27,1963-09-29,0.0,3.8,602.0,15.185113984348463,-0.013423517169614981,2.8511515871398012e-06,-0.18439486341733208,0.09690604897096652,Washington,24043,MD,"(39.71259099, -78.2316759)"
01576521,1993-10-01,2001-07-31,0.35,2.0,97.0,2.869328905976928,,,,,Lancaster,42071,PA,"(39.9981544, -76.2649583)"
01576772,1979-05-23,1981-05-31,0.03,0.4,20.0,0.5529459459459455,,,,,Lancaster,42071,PA,"(39.99315555, -76.1880118)"
01565700,1963-09-01,1981-03-31,0.2,3.8,388.0,7.511837433821227,0.02248547243193776,,0.4732420091324199,0.00030478611304712855,Juniata,42067,PA,"(40.60535636, -77.3113768)"
01584500,1926-11-01,2020-07-31,0.9,33.3,2800.0,45.94591755153049,0.000609795459156386,0.21801048433035852,-0.012644996616806787,0.20025498489626725,Baltimore,24005,MD,"(39.5053611, -76.43177778)"
01636316,2002-08-22,2020-07-31,-999999.0,15.9,512.0,-130.90213194868667,-0.0071441655018682285,0.11683353283243875,0.034326581330937245,0.5,Clarke,51043,VA,"(39.067025, -78.0037528)"
01642000,1896-08-01,1930-09-29,15.0,408.0,20900.0,939.1872244930672,-0.35308056872037913,0.0255442625400293,-7.903985056039847,0.024133068439054647,Frederick,24021,MD,"(39.45260184, -77.37081789)"
01578000,1904-12-27,1909-03-31,8.0,18.5,509.0,25.910025706940875,,,,,Harford,24025,MD,"(39.66427219, -76.3252366)"
01618100,2008-03-27,2020-07-31,3.2,10.5,119.0,14.016919409761632,0.02252688172043049,0.0018662758278204516,0.29728166738849165,0.13530654686218002,Jefferson,54037,WV,"(39.4830833, -77.8318333)"
01596000,1924-10-01,1950-09-29,5.4,275.0,17900.0,487.450395480226,0.0949612403100775,0.15548424218254975,3.969717668488163,0.12355374425022742,Mineral,54057,WV,"(39.48009286, -79.0686415)"
01491000,1948-01-01,2020-07-31,0.35,80.0,8700.0,142.7889415714232,0.03509286412512192,0.00037140346119279855,0.6083468187375662,0.008584546497195311,Caroline,24011,MD,"(38.99719444, -75.7858056)"
01589351,2001-10-01,2005-09-29,0.02,1.6,185.0,5.318869863013704,,,,,Baltimore,24510,MD,"(39.2754722, -76.6658056)"
01650800,2008-10-01,2020-07-31,0.42,3.71,405.0,8.961055067098561,0.013101108610485959,0.009696007545436702,0.2272475584098212,0.0,Montgomery,24031,MD,"(38.9862222, -77.0048611)"
01576540,1992-09-01,2000-05-08,5.6,55.0,2450.0,80.02370426829268,,,,,Lancaster,42071,PA,"(40.0100985, -76.2771806)"
01585400,1958-05-01,1987-09-30,0.0,0.71,360.0,2.548359236854338,0.0008474941752008238,0.18605423979324937,0.016109589041095756,,Baltimore,24005,MD,"(39.33371865, -76.47274)"
01491500,1951-04-01,2020-07-31,1.59,67.7,5970.0,108.96546085447866,0.0777194298574644,0.014157086070181013,1.448493150684887,0.021395075775076655,Queen,24035,MD,"(38.96680556, -75.9430556)"
01640500,1931-10-01,1984-09-29,0.0,5.4,692.0,9.468802562248172,0.0010509094251029741,,0.04105596436162706,0.015427640831393252,Frederick,24021,MD,"(39.676763, -77.4635996)"
01594934,1980-02-15,1986-09-29,0.01,3.4,150.0,5.022357930449538,,,,,Garrett,24023,MD,"(39.2581614, -79.4183824)"
01560000,1939-10-01,2020-07-31,6.4,105.0,11000.0,239.7891996613044,0.030148039364629307,0.004791032951594665,0.5776027397260258,0.01561282806729003,Bedford,42009,PA,"(40.07174679, -78.4925172)"
