COMID,EVENTDATE,REACHCODE,REACHSMDAT,REACHRESOL,FEATURECOM,FEATURECLA,SOURCE_ORI,SOURCE_DAT,SOURCE_FEA,FEATUREDET,Measure,Offset,EventType,FLComID
"0",2014-12-04,"02070008000592",,Medium,"0","0","USGS, Water Resources Division",,"01644295",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01644295,36.41086,0.00000000000,StreamGage,"4509212"
"0",2014-12-04,"02080201000418",,Medium,"0","0","USGS, Water Resources Division",,"02017500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02017500,43.14458,0.00000000000,StreamGage,"8525659"
"0",2014-12-04,"02070011000275",,Medium,"0","0","USGS, Water Resources Division",,"01657895",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01657895,58.15169,0.00000000000,StreamGage,"4528979"
"0",2014-12-04,"02080207000236",,Medium,"0","0","USGS, Water Resources Division",,"02038830",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02038830,50.46875,0.00000000000,StreamGage,"8610245"
"0",2014-12-04,"02080204000103",,Medium,"0","0","USGS, Water Resources Division",,"02032400",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02032400,94.76780,0.00000000000,StreamGage,"8566657"
"0",2014-12-04,"02080206000168",,Medium,"0","0","USGS, Water Resources Division",,"02038000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02038000,72.50714,0.00000000000,StreamGage,"10067059"
"0",2014-12-04,"02070008000144",,Medium,"0","0","USGS, Water Resources Division",,"01638350",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01638350,41.77113,0.00000000000,StreamGage,"4505894"
"0",2014-12-04,"02080106000656",,Medium,"0","0","USGS, Water Resources Division",,"01671500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01671500,90.59411,0.00000000000,StreamGage,"8502714"
"0",2014-12-04,"02070005000338",,Medium,"0","0","USGS, Water Resources Division",,"01628060",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01628060,11.02878,0.00000000000,StreamGage,"5908597"
"0",2014-12-04,"02080103000052",,Medium,"0","0","USGS, Water Resources Division",,"01664000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01664000,37.68439,0.00000000000,StreamGage,"8465429"
"0",2014-12-04,"02080108000269",,Medium,"0","0","USGS, Water Resources Division",,"01679000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01679000,85.31009,0.00000000000,StreamGage,"9893010"
"0",2014-12-04,"02080201000214",,Medium,"0","0","USGS, Water Resources Division",,"02011500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02011500,67.30943,0.00000000000,StreamGage,"8520755"
"0",2014-12-04,"02070008001427",,Medium,"0","0","USGS, Water Resources Division",,"01646305",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01646305,26.49788,0.00000000000,StreamGage,"4508904"
"0",2014-12-04,"02080104000263",,Medium,"0","0","USGS, Water Resources Division",,"01668800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01668800,20.23601,0.00000000000,StreamGage,"8479080"
"0",2014-12-04,"02080206000174",,Medium,"0","0","USGS, Water Resources Division",,"02037800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02037800,30.44620,0.00000000000,StreamGage,"10065993"
"0",2014-12-04,"02070005000096",,Medium,"0","0","USGS, Water Resources Division",,"01624800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01624800,66.01561,0.00000000000,StreamGage,"5908465"
"0",2014-12-04,"02080103000193",,Medium,"0","0","USGS, Water Resources Division",,"01665000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01665000,65.57606,0.00000000000,StreamGage,"8468769"
"0",2014-12-04,"02070006000080",,Medium,"0","0","USGS, Water Resources Division",,"01632000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01632000,34.95784,0.00000000000,StreamGage,"8441037"
"0",2014-12-04,"02080103000087",,Medium,"0","0","USGS, Water Resources Division",,"01661900",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01661900,27.73596,0.00000000000,StreamGage,"8464725"
"0",2014-12-04,"02070004000669",,Medium,"0","0","USGS, Water Resources Division",,"01615500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01615500,18.55755,0.00000000000,StreamGage,"5895996"
"0",2014-12-04,"02070004000427",,Medium,"0","0","USGS, Water Resources Division",,"01613900",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01613900,97.18011,0.00000000000,StreamGage,"5895822"
"0",2014-12-04,"02070010000182",,Medium,"0","0","USGS, Water Resources Division",,"01656725",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01656725,51.11665,0.00000000000,StreamGage,"22338623"
"0",2014-12-04,"02070010000477",,Medium,"0","0","USGS, Water Resources Division",,"01657865",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01657865,86.09724,0.00000000000,StreamGage,"22339847"
"0",2014-12-04,"02080207001981",,Medium,"0","0","USGS, Water Resources Division",,"02041880",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02041880,9.02948,0.00000000000,StreamGage,"8607079"
"0",2014-12-04,"02080205001282",,Medium,"0","0","USGS, Water Resources Division",,"02037000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02037000,26.04338,0.00000000000,StreamGage,"8573705"
"0",2014-12-04,"02080204000099",,Medium,"0","0","USGS, Water Resources Division",,"02032515",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02032515,78.51837,0.00000000000,StreamGage,"8566741"
"0",2014-12-04,"02070008000434",,Medium,"0","0","USGS, Water Resources Division",,"01643590",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01643590,93.41477,0.00000000000,StreamGage,"4506028"
"0",2014-12-04,"02080201000225",,Medium,"0","0","USGS, Water Resources Division",,"02013000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02013000,71.34668,0.00000000000,StreamGage,"8525587"
"0",2014-12-04,"02070006000108",,Medium,"0","0","USGS, Water Resources Division",,"01632082",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01632082,86.48221,0.00000000000,StreamGage,"8441047"
"0",2014-12-04,"02080206000166",,Medium,"0","0","USGS, Water Resources Division",,"02038500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02038500,43.67763,0.00000000000,StreamGage,"10066015"
"0",2014-12-04,"02070010000204",,Medium,"0","0","USGS, Water Resources Division",,"01656700",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01656700,34.77828,0.00000000000,StreamGage,"22339527"
"0",2014-12-04,"02080103001006",,Medium,"0","0","USGS, Water Resources Division",,"01664500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01664500,92.19774,0.00000000000,StreamGage,"8466695"
"0",2014-12-04,"02070004000479",,Medium,"0","0","USGS, Water Resources Division",,"01615000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01615000,51.77929,0.00000000000,StreamGage,"5895964"
"0",2014-12-04,"02080205000093",,Medium,"0","0","USGS, Water Resources Division",,"02035000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02035000,42.00072,0.00000000000,StreamGage,"8575903"
"0",2014-12-04,"02080204000122",,Medium,"0","0","USGS, Water Resources Division",,"02031500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02031500,92.37739,0.00000000000,StreamGage,"8567119"
"0",2014-12-04,"02080203000035",,Medium,"0","0","USGS, Water Resources Division",,"02030000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02030000,62.42440,0.00000000000,StreamGage,"8545183"
"0",2014-12-04,"02080202000034",,Medium,"0","0","USGS, Water Resources Division",,"02023500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02023500,8.53476,0.00000000000,StreamGage,"8539545"
"0",2014-12-04,"02070011000291",,Medium,"0","0","USGS, Water Resources Division",,"01660100",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01660100,88.55264,0.00000000000,StreamGage,"4529605"
"0",2014-12-04,"02080105000166",,Medium,"0","0","USGS, Water Resources Division",,"01674000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01674000,54.89809,0.00000000000,StreamGage,"8489912"
"0",2014-12-04,"02080201000223",,Medium,"0","0","USGS, Water Resources Division",,"02011490",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02011490,81.75458,0.00000000000,StreamGage,"8520575"
"0",2014-12-04,"02070005000298",,Medium,"0","0","USGS, Water Resources Division",,"01630700",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01630700,84.21717,0.00000000000,StreamGage,"5907049"
"0",2014-12-04,"02080201000712",,Medium,"0","0","USGS, Water Resources Division",,"02017000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02017000,20.63201,0.00000000000,StreamGage,"8526431"
"0",2014-12-04,"02080105000227",,Medium,"0","0","USGS, Water Resources Division",,"01673800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01673800,68.66280,0.00000000000,StreamGage,"8489364"
"0",2014-12-04,"02070010000116",,Medium,"0","0","USGS, Water Resources Division",,"01655000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01655000,49.40301,0.00000000000,StreamGage,"22340413"
"0",2014-12-04,"02080205000243",,Medium,"0","0","USGS, Water Resources Division",,"02036500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02036500,21.92862,0.00000000000,StreamGage,"8573687"
"0",2014-12-04,"02080201000160",,Medium,"0","0","USGS, Water Resources Division",,"02013100",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02013100,60.39275,0.00000000000,StreamGage,"8524321"
"0",2014-12-04,"02070008000537",,Medium,"0","0","USGS, Water Resources Division",,"01645784",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01645784,12.29010,0.00000000000,StreamGage,"4508914"
"0",2014-12-04,"02070008000544",,Medium,"0","0","USGS, Water Resources Division",,"01645762",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01645762,17.07323,0.00000000000,StreamGage,"4509040"
"0",2014-12-04,"02070010000477",,Medium,"0","0","USGS, Water Resources Division",,"01657880",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01657880,75.31029,0.00000000000,StreamGage,"22340047"
"0",2014-12-04,"02080203000611",,Medium,"0","0","USGS, Water Resources Division",,"02030500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02030500,91.78353,0.00000000000,StreamGage,"8547583"
"0",2014-12-04,"02080203000138",,Medium,"0","0","USGS, Water Resources Division",,"02028500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02028500,92.64833,0.00000000000,StreamGage,"8547459"
"0",2014-12-04,"02070004000666",,Medium,"0","0","USGS, Water Resources Division",,"01616000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01616000,16.12584,0.00000000000,StreamGage,"5895952"
"0",2014-12-04,"02080105000322",,Medium,"0","0","USGS, Water Resources Division",,"01674172",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01674172,63.51820,0.00000000000,StreamGage,"8492856"
"0",2014-12-04,"02070011000296",,Medium,"0","0","USGS, Water Resources Division",,"01659000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01659000,16.48051,0.00000000000,StreamGage,"4529217"
"0",2014-12-04,"02070006000368",,Medium,"0","0","USGS, Water Resources Division",,"01635360",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01635360,48.01384,0.00000000000,StreamGage,"8440851"
"0",2014-12-04,"02080201000561",,Medium,"0","0","USGS, Water Resources Division",,"02018500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02018500,93.32510,0.00000000000,StreamGage,"8526515"
"0",2014-12-04,"02080103000979",,Medium,"0","0","USGS, Water Resources Division",,"01662156",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01662156,49.90642,0.00000000000,StreamGage,"932080033"
"0",2014-12-04,"02070005000106",,Medium,"0","0","USGS, Water Resources Division",,"01627500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01627500,98.01934,0.00000000000,StreamGage,"5908375"
"0",2014-12-04,"02080207002192",,Medium,"0","0","USGS, Water Resources Division",,"02041650",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02041650,28.68228,0.00000000000,StreamGage,"8608039"
"0",2014-12-04,"02080205000051",,Medium,"0","0","USGS, Water Resources Division",,"02035500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02035500,53.28740,0.00000000000,StreamGage,"8572671"
"0",2014-12-04,"02080104000179",,Medium,"0","0","USGS, Water Resources Division",,"01668000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01668000,97.77630,0.00000000000,StreamGage,"8476948"
"0",2014-12-04,"02080106000140",,Medium,"0","0","USGS, Water Resources Division",,"01671025",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01671025,5.57178,0.00000000000,StreamGage,"8505840"
"0",2014-12-04,"02080105000308",,Medium,"0","0","USGS, Water Resources Division",,"01674180",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01674180,15.84433,0.00000000000,StreamGage,"8492954"
"0",2014-12-04,"02080201000276",,Medium,"0","0","USGS, Water Resources Division",,"02014000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02014000,55.64842,0.00000000000,StreamGage,"8525619"
"0",2014-12-04,"02080207000228",,Medium,"0","0","USGS, Water Resources Division",,"02038850",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02038850,94.68970,0.00000000000,StreamGage,"8611825"
"0",2014-12-04,"02080106000113",,Medium,"0","0","USGS, Water Resources Division",,"01673000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01673000,8.46102,0.00000000000,StreamGage,"8506380"
"0",2014-12-04,"02080207000019",,Medium,"0","0","USGS, Water Resources Division",,"02042000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02042000,94.08602,0.00000000000,StreamGage,"8607487"
"0",2014-12-04,"02080207000445",,Medium,"0","0","USGS, Water Resources Division",,"02041000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02041000,44.99013,0.00000000000,StreamGage,"8607681"
"0",2014-12-04,"02080203000305",,Medium,"0","0","USGS, Water Resources Division",,"02027800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02027800,38.94433,0.00000000000,StreamGage,"8546711"
"0",2014-12-04,"02080106000255",,Medium,"0","0","USGS, Water Resources Division",,"01671100",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01671100,60.75057,0.00000000000,StreamGage,"8507516"
"0",2014-12-04,"02070010000797",,Medium,"0","0","USGS, Water Resources Division",,"01656903",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01656903,5.28852,0.00000000000,StreamGage,"22338645"
"0",2014-12-04,"02080207000124",,Medium,"0","0","USGS, Water Resources Division",,"02040000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02040000,32.33308,0.00000000000,StreamGage,"8606911"
"0",2014-12-04,"02080201000794",,Medium,"0","0","USGS, Water Resources Division",,"02015000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02015000,81.62539,0.00000000000,StreamGage,"8523469"
"0",2014-12-04,"02070010001016",,Medium,"0","0","USGS, Water Resources Division",,"01652500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01652500,43.78601,0.00000000000,StreamGage,"22340313"
"0",2014-12-04,"02070005000192",,Medium,"0","0","USGS, Water Resources Division",,"01628150",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01628150,56.09183,0.00000000000,StreamGage,"5908591"
"0",2014-12-04,"02080203000074",,Medium,"0","0","USGS, Water Resources Division",,"02029000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02029000,95.31698,0.00000000000,StreamGage,"8548103"
"0",2014-12-04,"02080203002530",,Medium,"0","0","USGS, Water Resources Division",,"02025510",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02025510,31.65559,0.00000000000,StreamGage,"8549997"
"0",2014-12-04,"02080103000146",,Medium,"0","0","USGS, Water Resources Division",,"01662800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01662800,41.63059,0.00000000000,StreamGage,"8466041"
"0",2014-12-04,"02080202000704",,Medium,"0","0","USGS, Water Resources Division",,"02024500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02024500,78.95887,0.00000000000,StreamGage,"8539955"
"0",2014-12-04,"02080103000144",,Medium,"0","0","USGS, Water Resources Division",,"01663000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01663000,58.85183,0.00000000000,StreamGage,"8465817"
"0",2014-12-04,"02080103000258",,Medium,"0","0","USGS, Water Resources Division",,"01667000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01667000,32.30605,0.00000000000,StreamGage,"8468571"
"0",2014-12-04,"02070004000687",,Medium,"0","0","USGS, Water Resources Division",,"01616100",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01616100,8.39247,0.00000000000,StreamGage,"5895892"
"0",2014-12-04,"02080207002140",,Medium,"0","0","USGS, Water Resources Division",,"02041850",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02041850,5.34045,0.00000000000,StreamGage,"8606731"
"0",2014-12-04,"02070005000168",,Medium,"0","0","USGS, Water Resources Division",,"01623500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01623500,74.80100,0.00000000000,StreamGage,"5909023"
"0",2014-12-04,"02070006000114",,Medium,"0","0","USGS, Water Resources Division",,"01632900",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01632900,9.65519,0.00000000000,StreamGage,"8441303"
"0",2014-12-04,"02080106000363",,Medium,"0","0","USGS, Water Resources Division",,"01672000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01672000,42.39771,0.00000000000,StreamGage,"8507546"
"0",2014-12-04,"02080106000029",,Medium,"0","0","USGS, Water Resources Division",,"01673638",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01673638,61.00319,0.00000000000,StreamGage,"8503542"
"0",2014-12-04,"02080207001179",,Medium,"0","0","USGS, Water Resources Division",,"02038845",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02038845,30.42171,0.00000000000,StreamGage,"8609931"
"0",2014-12-04,"02070010000222",,Medium,"0","0","USGS, Water Resources Division",,"01656500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01656500,12.78256,0.00000000000,StreamGage,"22339137"
"0",2014-12-04,"02080106000212",,Medium,"0","0","USGS, Water Resources Division",,"01670400",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01670400,93.70775,0.00000000000,StreamGage,"8501768"
"0",2014-12-04,"02080205000432",,Medium,"0","0","USGS, Water Resources Division",,"02034500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02034500,82.93928,0.00000000000,StreamGage,"8575713"
"0",2014-12-04,"02080107000160",,Medium,"0","0","USGS, Water Resources Division",,"01677000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01677000,93.11199,0.00000000000,StreamGage,"9896768"
"0",2014-12-04,"02080201000187",,Medium,"0","0","USGS, Water Resources Division",,"02012500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02012500,31.63437,0.00000000000,StreamGage,"8521755"
"0",2014-12-04,"02080204000124",,Medium,"0","0","USGS, Water Resources Division",,"02031000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02031000,76.62154,0.00000000000,StreamGage,"8566737"
"0",2014-12-04,"02080106001890",,Medium,"0","0","USGS, Water Resources Division",,"01670180",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01670180,45.31505,0.00000000000,StreamGage,"8501408"
"0",2014-12-04,"02070008000213",,Medium,"0","0","USGS, Water Resources Division",,"01643700",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01643700,30.31062,0.00000000000,StreamGage,"4508450"
"0",2014-12-04,"02070008000278",,Medium,"0","0","USGS, Water Resources Division",,"01646000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01646000,91.88816,0.00000000000,StreamGage,"4509202"
"0",2014-12-04,"02070008000166",,Medium,"0","0","USGS, Water Resources Division",,"01644000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01644000,5.98860,0.00000000000,StreamGage,"4507266"
"0",2014-12-04,"02070007000139",,Medium,"0","0","USGS, Water Resources Division",,"01636316",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01636316,29.11902,0.00000000000,StreamGage,"8445436"
"0",2014-12-04,"02070008001382",,Medium,"0","0","USGS, Water Resources Division",,"01636690",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01636690,49.94694,0.00000000000,StreamGage,"4505510"
"0",2014-12-04,"02070008000191",,Medium,"0","0","USGS, Water Resources Division",,"01643880",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01643880,97.86851,0.00000000000,StreamGage,"4506770"
"0",2014-12-04,"02070006000014",,Medium,"0","0","USGS, Water Resources Division",,"01634500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01634500,16.61157,0.00000000000,StreamGage,"8440459"
"0",2014-12-04,"02070008000248",,Medium,"0","0","USGS, Water Resources Division",,"01644280",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01644280,5.18774,0.00000000000,StreamGage,"4506736"
"0",2014-12-04,"02070008000178",,Medium,"0","0","USGS, Water Resources Division",,"01643805",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01643805,65.86900,0.00000000000,StreamGage,"4506604"
"0",2014-12-04,"02070006000035",,Medium,"0","0","USGS, Water Resources Division",,"01634000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01634000,55.66117,0.00000000000,StreamGage,"8441253"
"0",2014-12-04,"02070008000127",,Medium,"0","0","USGS, Water Resources Division",,"01638480",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01638480,88.14438,0.00000000000,StreamGage,"4505612"
"0",2014-12-04,"02070006000005",,Medium,"0","0","USGS, Water Resources Division",,"01635090",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01635090,39.87736,0.00000000000,StreamGage,"8440399"
"0",2014-12-04,"02070008000701",,Medium,"0","0","USGS, Water Resources Division",,"01644100",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01644100,9.21422,0.00000000000,StreamGage,"4506600"
"0",2014-12-04,"02070004000492",,Medium,"0","0","USGS, Water Resources Division",,"01614830",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01614830,2.41386,0.00000000000,StreamGage,"5896068"
"0",2014-12-04,"02080111015237",,Medium,"0","0","USGS, Water Resources Division",,"01484800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=01484800,61.88744,0.00000000000,StreamGage,"10231989"
"0",2014-12-04,"03010101000635",,Medium,"0","0","USGS, Water Resources Division",,"02058000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02058000,99.10154,0.00000000000,StreamGage,"8631585"
"0",2014-12-04,"03010103000134",,Medium,"0","0","USGS, Water Resources Division",,"02073500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02073500,18.52936,0.00000000000,StreamGage,"8672507"
"0",2014-12-04,"03010103000219",,Medium,"0","0","USGS, Water Resources Division",,"02072500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02072500,63.17521,0.00000000000,StreamGage,"8674473"
"0",2014-12-04,"03010103000234",,Medium,"0","0","USGS, Water Resources Division",,"02072000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02072000,99.70320,0.00000000000,StreamGage,"8675421"
"0",2014-12-04,"03010101000307",,Medium,"0","0","USGS, Water Resources Division",,"02054510",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02054510,98.96332,0.00000000000,StreamGage,"8629267"
"0",2014-12-04,"03010101000313",,Medium,"0","0","USGS, Water Resources Division",,"02054500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02054500,7.69064,0.00000000000,StreamGage,"8629291"
"0",2014-12-04,"03010101000366",,Medium,"0","0","USGS, Water Resources Division",,"02053800",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02053800,98.50935,0.00000000000,StreamGage,"8629303"
"0",2014-12-04,"03010101000271",,Medium,"0","0","USGS, Water Resources Division",,"02055000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02055000,61.25061,0.00000000000,StreamGage,"8627261"
"0",2014-12-04,"03010101000262",,Medium,"0","0","USGS, Water Resources Division",,"02055100",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02055100,81.73805,0.00000000000,StreamGage,"8627131"
"0",2014-12-04,"03010103000175",,Medium,"0","0","USGS, Water Resources Division",,"02073000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02073000,69.60021,0.00000000000,StreamGage,"8673523"
"0",2014-12-04,"03010101000304",,Medium,"0","0","USGS, Water Resources Division",,"02054530",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02054530,48.44720,0.00000000000,StreamGage,"8628333"
"0",2014-12-04,"03010103000398",,Medium,"0","0","USGS, Water Resources Division",,"02069700",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02069700,72.01841,0.00000000000,StreamGage,"8675163"
"0",2014-12-04,"03010102000299",,Medium,"0","0","USGS, Water Resources Division",,"02063500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02063500,3.86040,0.00000000000,StreamGage,"8648780"
"0",2014-12-04,"03010103000264",,Medium,"0","0","USGS, Water Resources Division",,"02071530",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02071530,39.66776,0.00000000000,StreamGage,"8675427"
"0",2014-12-04,"03010103000347",,Medium,"0","0","USGS, Water Resources Division",,"02070000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02070000,28.80356,0.00000000000,StreamGage,"8673051"
"0",2014-12-04,"03010201000384",,Medium,"0","0","USGS, Water Resources Division",,"02044000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02044000,41.67134,0.00000000000,StreamGage,"8720393"
"0",2014-12-04,"03010101000411",,Medium,"0","0","USGS, Water Resources Division",,"02056650",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02056650,37.97226,0.00000000000,StreamGage,"8625313"
"0",2014-12-04,"03010102000281",,Medium,"0","0","USGS, Water Resources Division",,"02064000",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02064000,97.50344,0.00000000000,StreamGage,"8647998"
"0",2014-12-04,"03010101000168",,Medium,"0","0","USGS, Water Resources Division",,"02059500",http://waterdata.usgs.gov/nwis/nwisman/?site_no=02059500,61.17311,0.00000000000,StreamGage,"8627301"
